"pc_wood_table_3","나무 식탁","간단한 식탁이지만 단단한 나무로 만들어졌어요."
"pc_wood_door","나무 문","두꺼운 나무 판자로 만들어진 단단한 문"
"pc_wood_chair","나무 의자","단단한 나무 의자."
"pc_wood_chair_2","나무 의자","단단한 나무 의자."
"pc_wood_box","나무 상자","나무 상자, 다용도."
"pc_wood_little_box","나무 작은상자","물건을 보관하기 위한 작은 나무 상자."
"pc_wood_stool","나무 스툴","나무로 만든 등받이가 없는 의자."
"pc_wood_stool_2","나무 스툴","나무로 만든 등받이가 없는 의자."
"pc_wood_weapon_rack","나무 무기받침대","견고한 나무로 만들어진 무기대."
"pc_wood_platform","나무 발판","간단하지만 튼튼한 나무 플랫폼."
"pc_wooden_sign_up","나무 표지판","나무로 된 표지판이야."
"pc_wooden_sign_down","나무 표지판","나무로 된 표지판이야."
"pc_wooden_sign_right","나무 표지판","나무로 된 표지판이야."
"pc_zombie_chandelier","좀비 샹들리에","좀비 부품으로 만든 샹들리에. 부품 각자가 살아있다."
"pc_zombie_chandelier2","좀비 샹들리에","좀비 부품으로 만든 샹들리에. 부품 각자가 살아있다."
"pc_zombie_armchair","좀비 팔걸이의자","좀비 부품으로 만든 팔걸이의자. 부품 각자가 살아있다."
"pc_zombie_lamp","좀비 램프","좀비 부품으로 만든 램프. 부품 각자가 살아있다."
"pc_zombie_brazier","좀비 화로","좀비 부품으로 만든 화로. 부품 각자가 살아있다."
"pc_zombie_table","좀비 식탁","좀비 부품으로 만든 식탁. 부품 각자가 살아있다."
"pc_drop_arrow_wood","나무 화살","기본적이지만 효율적인 화살."
"pc_drop_arrow_iron","철 화살","질기고 날카롭다. 강철 화살보다 더 빨리 녹이 슨다."
"pc_drop_arrow_silver","은 화살","이능을 가진 도둑에게 매우 유용하다."
"pc_drop_arrow_gold","황금 화살","자, 이 화살들은 정말 큰 돈이 들었어요!"
"pc_drop_arrow_dark","암흑 화살","암흑 에너지가 응집된 화살"
"pc_drop_agate1","마노 결정","대자연의 법칙이 담긴 마노.\n1단계의 대지 마법을 담을 수 있다."
"pc_drop_agate2","마노 결정체","인공적인 힘을 가해 뭉쳐놓은 마노.\n2단계의 대지 마법을 담을 수 있다."
"pc_drop_agate3","마노 조각","일반인이 최선을 다해 만든 마노.\n3단계의 대지 마법을 담을 수 있다."
"pc_drop_agate4","마노 원석","장인이 영혼을 걸고 만든 마노.\n4단계의 대지 마법을 담을 수 있다."
"pc_drop_agate5","마노 가공석","천사가 혼신을 다해 만든 마노.\n5단계의 대지 마법을 담을 수 있다."
"pc_drop_agate6","마노 보석","대천사의 염원이 담겨진 마노.\n6단계의 대지 마법을 담을 수 있다."
"pc_drop_agate7","마노 신성석","신의 가호를 받아 창조한 마노. 7단계의 대지 마법을 담을 수 있다."
"pc_drop_amethyst1","자수정 결정","대자연의 법칙이 담긴 자수정.\n1단계의 혼돈 마법을 담을 수 있다."
"pc_drop_amethyst2","자수정 결정체","인공적인 힘을 가해 뭉쳐놓은 자수정.\n2단계의 혼돈 마법을 담을 수 있다."
"pc_drop_amethyst3","자수정 조각","일반인이 최선을 다해 만든 자수정.\n3단계의 혼돈 마법을 담을 수 있다."
"pc_drop_amethyst4","자수정 원석","장인이 영혼을 걸고 만든 자수정.\n4단계의 혼돈 마법을 담을 수 있다."
"pc_drop_amethyst5","자수정 가공석","천사가 혼신을 다해 만든 자수정.\n5단계의 혼돈 마법을 담을 수 있다."
"pc_drop_amethyst6","자수정 보석","대천사의 염원이 담겨진 자수정.\n6단계의 혼돈 마법을 담을 수 있다."
"pc_drop_amethyst7","자수정 신성석","신의 가호를 받아 창조한 자수정. 7단계의 혼돈 마법을 담을 수 있다."
"pc_drop_diamond1","다이아몬드 결정","대자연의 염원이 담겨진 다이아몬드 결정.\n1단계의 빛 마법을 담을 수 있다."
"pc_drop_diamond2","다이아몬드 결정체","인공적인 힘을 가해 뭉쳐놓은 다이아몬드.\n2단계의 빛 마법을 담을 수 있다."
"pc_drop_diamond3","다이아몬드 조각","일반인이 최선을 다해 만든 다이아몬드.\n3단계의 빛 마법을 담을 수 있다."
"pc_drop_diamond4","다이아몬드 원석","장인이 영혼을 걸고 만든 다이아몬드.\n4단계의 빛 마법을 담을 수 있다."
"pc_drop_diamond5","다이아몬드 가공석","천사가 혼신을 다해 만든 다이아몬드.\n5단계의 빛 마법을 담을 수 있다."
"pc_drop_diamond6","다이아몬드 보석","대천사의 염원이 담겨진 다이아몬드.\n6단계의 빛 마법을 담을 수 있다."
"pc_drop_diamond7","다이아몬드 신성석","신의 가호를 받아 창조한 다이아몬드. 7단계의 빛 마법을 담을 수 있다."
"pc_drop_emerald1","에메랄드 결정","대자연의 염원이 담겨진 에메랄드 결정, 1단계의 독 마법을 담을 수 있다."
"pc_drop_emerald2","에메랄드 결정체","인공적인 힘을 가해 뭉쳐놓은 에메랄드.\n2단계의 독 마법을 담을 수 있다."
"pc_drop_emerald3","에메랄드 조각","일반인이 최선을 다해 만든 에메랄드.\n3단계의 독 마법을 담을 수 있다."
"pc_drop_emerald4","에메랄드 원석","장인이 영혼을 걸고 만든 에메랄드.\n4단계의 독 마법을 담을 수 있다."
"pc_drop_emerald5","에메랄드 가공석","천사가 혼신을 다해 만든 에메랄드.\n5단계의 독 마법을 담을 수 있다."
"pc_drop_emerald6","에메랄드 보석","대천사의 염원이 담겨진 에메랄드.\n6단계의 독 마법을 담을 수 있다."
"pc_drop_emerald7","에메랄드 신성석","신의 가호를 받아 창조한 에메랄드. 7단계의 독 마법을 담을 수 있다."
"pc_drop_onyx1","오닉스 결정","대자연의 염원이 담겨진 오닉스 결정.\n1단계의 저주 마법을 담을 수 있다."
"pc_drop_onyx2","오닉스 결정체","인공적인 힘을 가해 뭉쳐놓은 오닉스.\n2단계의 저주 마법을 담을 수 있다."
"pc_drop_onyx3","오닉스 조각","일반인이 최선을 다해 만든 오닉스.\n3단계의 저주 마법을 담을 수 있다."
"pc_drop_onyx4","오닉스 원석","장인이 영혼을 걸고 만든 오닉스.\n4단계의 저주 마법을 담을 수 있다."
"pc_drop_onyx5","오닉스 가공석","천사가 혼신을 다해 만든 오닉스.\n5단계의 저주 마법을 담을 수 있다."
"pc_drop_onyx6","오닉스 보석","대천사의 염원이 담겨진 오닉스.\n6단계의 저주 마법을 담을 수 있다."
"pc_drop_onyx7","오닉스 신성석","신의 가호를 받아 창조한 오닉스. 7단계의 저주 마법을 담을 수 있다."
"pc_drop_ruby1","루비 결정","대자연의 염원이 담겨진 루비 결정, 1단계의 불 마법을 담을 수 있다."
"pc_drop_ruby2","루비 결정체","인공적인 힘을 가해 뭉쳐놓은 루비, 2단계의 불 마법을 담을 수 있다."
"pc_drop_ruby3","루비 조각","일반인이 최선을 다해 만든 루비, 3단계의 불 마법을 담을 수 있다."
"pc_drop_ruby4","루비 원석","장인이 영혼을 걸고 만든 루비, 4단계의 불 마법을 담을 수 있다."
"pc_drop_ruby5","루비 가공석","천사가 혼신을 다해 만든 루비, 5단계의 불 마법을 담을 수 있다."
"pc_drop_ruby6","루비 보석","대천사의 염원이 담겨진 루비, 6단계의 불 마법을 담을 수 있다."
"pc_drop_ruby7","루비 신성석","신의 가호를 받아 창조한 루비. 7단계의 불 마법을 담을 수 있다."
"pc_drop_saphire1","사파이어 결정","대자연의 염원이 담겨진 사파이어 결정.\n1단계의 얼음 마법을 담을 수 있다."
"pc_drop_saphire2","사파이어 결정체","인공적인 힘을 가해 뭉쳐놓은 사파이어.\n2단계의 얼음 마법을 담을 수 있다."
"pc_drop_saphire3","사파이어 조각","일반인이 최선을 다해 만든 사파이어.\n3단계의 얼음 마법을 담을 수 있다."
"pc_drop_saphire4","사파이어 원석","장인이 영혼을 걸고 만든 사파이어.\n4단계의 얼음 마법을 담을 수 있다."
"pc_drop_saphire5","사파이어 가공석","천사가 혼신을 다해 만든 사파이어.\n5단계의 얼음 마법을 담을 수 있다."
"pc_drop_saphire6","사파이어 보석","대천사의 염원이 담겨진 사파이어.\n6단계의 얼음 마법을 담을 수 있다."
"pc_drop_saphire7","사파이어 신성석","신의 가호를 받아 창조한 사파이어. 7단계의 얼음 마법을 담을 수 있다."
"pc_drop_topaz1","토파즈 결정","대자연의 염원이 담겨진 토파즈 결정.\n1단계의 번개 마법을 담을 수 있다."
"pc_drop_topaz2","토파즈 결정체","인공적인 힘을 가해 뭉쳐놓은 토파즈.\n2단계의 번개 마법을 담을 수 있다."
"pc_drop_topaz3","토파즈 조각","일반인이 최선을 다해 만든 토파즈.\n3단계의 번개 마법을 담을 수 있다."
"pc_drop_topaz4","토파즈 원석","장인이 영혼을 걸고 만든 토파즈.\n4단계의 번개 마법을 담을 수 있다."
"pc_drop_topaz5","토파즈 가공석","천사가 혼신을 다해 만든 토파즈.\n5단계의 번개 마법을 담을 수 있다."
"pc_drop_topaz6","토파즈 보석","대천사의 염원이 담겨진 토파즈.\n6단계의 번개 마법을 담을 수 있다."
"pc_drop_topaz7","토파즈 신성석","신의 가호를 받아 창조한 토파즈. 7단계의 번개 마법을 담을 수 있다."
"pc_drop_bar_zink","아연 주괴","한 개의 아연 주괴"
"pc_drop_bar_brass","놋쇠 주괴","구리와 아연을 합쳐 만든 놋쇠 주괴"
"pc_drop_bar_copper","구리 주괴","한 개의 구리 주괴"
"pc_drop_bar_bronze","청동 주괴","구리와 주석을 합쳐 만든 청동 주괴"
"pc_drop_bar_gold","황금 주괴","한 개의 황금 주괴"
"pc_drop_bar_iron","철 주괴","한 개의 철 주괴"
"pc_drop_bar_silver","순은 주괴","한 개의 순은 주괴"
"pc_drop_bar_tin","주석 주괴","한 개의 주석 주괴"
"pc_drop_bar_steel","강철 주괴","철에 특별한 가공을 더해 만든 강철 주괴"
"pc_drop_flesh","살덩이","살덩이 한 뭉치"
"pc_drop_snake_scale","뱀 비늘","뱀에서 비늘이 벗겨졌다"
"pc_drop_worm_fang","벌레 송곳니","벌레로부터 송곳니가 발견되었다."
"pc_drop_tusk","엄니","멧돼지에게서 엄니가 발견되었다."
"pc_drop_resistant_leaves","저항성 나뭇잎","놀랍게도 질긴 잎사귀 몇장"
"pc_drop_strange_vegetal_matter","이상한 식물성 물질","아주 이상한 식물성 물질입니다."
"pc_drop_rare_leaf","진귀한 잎사귀","거의 볼 수 없는 약간 이상한 잎."
"pc_drop_blue_orb","푸른 구체","불가사리한 푸른 구체."
"pc_drop_dragon_scale","드래곤 비늘","극도로 적대적인 환경에서 발견된 드래곤의 비늘."
"pc_drop_ice","얼음","얼음 덩어리."
"pc_drop_wood","통나무","나무를 벌목하여 얻어낸 통나무."
"pc_drop_hellwood","지옥 통나무","지옥에서 발견된 나무를 벌목하여 얻어낸 통나무."
"pc_drop_bottle","병","연금술 실험에 사용하는 유리 병."
"pc_drop_flask","플라스크","연금술 실험에 사용하는 유리 플라스크."
"pc_drop_wisp_dust","위습 가루","이 가루는 위습의 잔재임이 판명되었다."
"pc_drop_skull","해골","해골의 머리뼈."
"pc_zombie_part","좀비 신체","더 이상 움직이지 않는 좀비표본에서 신체 조각을 회수했다."
"pc_drop_rock","바위","바위 덩어리."
"pc_drop_bone","뼈","한 개의 뼈"
"pc_drop_bamboo","대나무","대나무 한 마디."
"pc_drop_bat_wings","박쥐 날개","박쥐는 죽어서 날개를 남긴다."
"pc_drop_zombie_skin","좀비 피부","좀비의 살덩이, 남아있는게 얼마 없다."
"pc_drop_book","책","평범한 책이다."
"pc_drop_leather","가죽","야생동물은 죽어서 가죽을 남긴다."
"pc_drop_straw","밀짚","밀짚 한 쪼리."
"pc_drop_string","실","여러 기능을 갖는 실 한타래."
"pc_drop_wood_cherry","벚나무 둥치","체리 나무를 벌목하여 통나무로 만들었다."
"pc_drop_wood_forest","숲지대 통나무","숲속에 위치한 나무."
"pc_drop_mystic_wood","신비한 나무둥치","마법의 기운이 감도는 나무."
"pc_drop_sacred_feather","성스러운 깃털","하얗고 깨끗한 희귀한 깃털."
"pc_drop_chloridian_essence","엽록체 정수.","죽은 클로어리디언의 영적인 정수."
"pc_drop_paper","종이","간단한 필기가 가능한 종이 한장."
"pc_drop_parchment","양피지","기본적인 양피지."
"pc_drop_magic_scroll","마법 스크롤","마법의 힘을 내뿜는 두루마리."
"pc_drop_coal","석탄","석탄 몇 개가 광산으로 채광들었다."
"pc_drop_zinc","아연  광석","아연 몇 개가 광산에서 채광되었다."
"pc_drop_copper","구리 광석","구리 몇 개가 광산에서 채광되었다."
"pc_drop_gold","황금 광석","황금 몇 개가 광산에서 채광되었다."
"pc_drop_iron","철 광석","철 몇 개가 광산에서 채광되었다."
"pc_drop_silver","순은 광석","순은 몇 개가 광산에서 채광되었다."
"pc_drop_tin","주석 광석","주석 몇 개가 광산에서 채광되었다."
"pc_drop_small_wisp","작은 위습","광원을 방출하는 작은 위습."
"pc_drop_small_crystal","귀환 크리스탈","마을로 순간이동 합니다."
"pc_seeds_beet","사탕무 씨","당신이 사탕무를 기를 수 있는 씨."
"pc_seeds_cabbage","양배추 씨","당신이 양배추를 기를 수 있는 씨."
"pc_seeds_carrot","당근 씨","당신이 당근을 기를 수 있는 씨."
"pc_seeds_cauliflower","꽃양배추 씨","당신이 꽃양배추를 기를 수 있는 씨."
"pc_seeds_chili","고추 씨","당신이 고추를 기를 수 있는 씨."
"pc_seeds_corn","옥수수 씨","당신이 옥수수를 기를 수 있는 씨."
"pc_seeds_eggplant","가지 씨","당신이 가지를 기를 수 있는 씨."
"pc_seeds_leek","리크 씨","당신이 리크를 기를 수 있는 씨. 큰 부추같이 생긴  채소."
"pc_seeds_onion","양파 씨","당신이 양파를 기를 수 있는 씨,"
"pc_seeds_parsley","파슬리 씨","당신이 파슬리를 기를 수 있는 씨."
"pc_seeds_radish","무 씨","당신이 무를 기를 수 있는 씨."
"pc_seeds_rice","쌀 종자","당신이 쌀알을 기를수 있는 씨."
"pc_seeds_strawberry","딸기 씨","당신이 딸기를 기를 수 있는 씨."
"pc_seeds_tomato","토마토 씨","당신이 토마토를 기를 수 있는 씨."
"pc_seeds_watermellon","수박 씨","당신이 수박을 기를 수 있는 씨."
"pc_seeds_wheat","밀 씨","당신이 밀을 기를 수 있는 씨."
"pc_seeds_yellow_pepper","파프리카 씨","당신이 파프리카를 기를 수 있는 씨."
"pc_seeds_potato","감자씨","당신이 감자를 기를 수 있는 씨."
"pc_seeds_green_beans","풋강낭콩 씨","당신이 풋강낭콩을 기를 수 있는 씨."
"pc_seeds_pumpkin","호박 씨","당신이 호박을 기를 수 있는 씨."
"pc_seeds_tree","솔방울","소나무를 기르기 위한 솔방울 입니다. 유럽 스타일 소나무는 옆으로 안크고 키가 커요."
"pc_food_corn","옥수수","들판에서 열심히 일한 것에 대한 보상, 옥수수 입니다."
"pc_food_wheat","밀","밀은 당신이 요리를 하는데 무한대의 가지 수를 제공할 것입니다."
"pc_food_flour","전분","밀로 만든 이 밀가루는 많은 요리법에 매우 유용할 것이다."
"pc_food_bowl_of_cantonese_rice","광둥지방 밥그릇","전통적인 중국 요리법, 쌀은 당신의 미각을 기쁘게 할 것이다."
"pc_food_bowl_of_rice","밥그릇","밥 한 그릇, 간단하지만 영양이 풍부한 식사."
"pc_food_bowl_of_rice_with_curry","카레밥","카레라이스 한그릇."
"pc_food_burritos","브리또","맛잇는 브리또 한롤."
"pc_food_grilled_chicken","구운 닭고기","모닥불로 구워낸 맛있는 닭고기."
"pc_food_grilled_fish","구운 물고기","모닥불로 구워낸 맛있는 물고기."
"pc_food_grilled_meat","구운 고기","모닥불로 구워낸 맛있는 고기."
"pc_food_hamburger","햄버거","맛있는 햄버거."
"pc_food_maki","김밥","한국인의 입맛에 맞는 5색 재료를 이용해 만든 김밥."
"pc_food_onigiri","삼각김밥","이 주먹밥은 배가 고프지 않을 때 환영할 만한 간식이다."
"pc_food_pizza","피자","친구와의 파티에 빠질수 없는 이상적인 음식입니다."
"pc_food_sauerkraut","독일식 김치","양배추와 고기로 만든 특산품으로, 여러분은 더 이상 배가 고프지 않을 것입니다."
"pc_food_spaghetti","스파게티","그 식사는 요리하기 매우 간단하지만, 정말 영양이 풍부합니다."
"pc_food_surimis","맛살","작은 생선 막대기들은 여러분이 점심을 먹을 때 매우 유용합니다."
"pc_food_sushi","초밥","생선과 쌀로 만든 음식."
"pc_food_vegetable_soup","야채 수프","끓인다고 좋은 수프가 생기는게 아니다."
"pc_food_apple","사과","달콤하고 즙이 많은 사과"
"pc_food_banana","바나나","스포츠맨이 가장 좋아하는 음식 중 하나"
"pc_food_cherry","체리","맛있는 체리."
"pc_food_coconut","코코넛","신선한 코코넛은 맛있다."
"pc_food_grapes","포도","포도 한송이 먹어보시지."
"pc_food_heart_cherry","하트 체리","앵두의 일종, 심장모양의 버찌."
"pc_food_kiwi","키위","달달하게 맛있는 키위."
"pc_food_lemon","레몬","엄청 신 레몬."
"pc_food_mango","망고","향이 좋고 맛이 좋은 망고"
"pc_food_orange","오렌지","오렌지 한쪽."
"pc_food_pear","배","숙취에 좋은 배 한 개"
"pc_food_pineapple","파인애플","시고 맛있는 파인애플."
"pc_food_strawberry","딸기","달콤하고 즙이 많은 딸기"
"pc_food_watermelon","수박","A delicious watermelon."
"pc_food_Yj","와이제이","지역 주민들이 'Yj'라고 부르는 아주 독특한 과일입니다"
"pc_food_brain","뇌","좀비들이 좋아하는 식사!"
"pc_food_chicken","닭고기","그들을 잡으려면 뛰어야 할 거예요!"
"pc_food_fish","물고기","물고기 한 마리가 바다 밑의 가장 깊은 곳에서 잡혔다."
"pc_food_giblets","내장","죽은 야생동물로부터 생겨난 부산물."
"pc_food_heart","심장","손에서 두근거리는 느낌은 당신을 짜증나게 한다."
"pc_food_meat","고기","큼지막한 스테이크 한덩이"
"pc_food_dried_meat","건조 고기","말린 고기는 여행자들에게 가장 좋은 음식이다."
"pc_food_merguez","메르게즈","북아프리카의 양으로 만든 소시지, 마늘과 매운 양념이 많이 가미되엇다."
"pc_food_sausage","소시지","숯불위에 그릴을 얹고 구워 만든 소시지 입니다."
"pc_food_ham","햄","맛있는 햄입니다."
"pc_food_brussels_sprouts","브뤼셀 양배추","약간의 브뤼셀양배추, 기근의 경우에만 먹도록!"
"pc_food_parsley","파슬리","파슬리 한송이."
"pc_food_rice","쌀","쌀 한웅큼."
"pc_food_alga","해조류","몇몇 해조류는 몇 가지 조리법에 유용하다."
"pc_food_honey","꿀","벌통에 꿀이 모였다"
"pc_food_honeypot","꿀단지","항아리에 맛있는 꿀이 가득했다."
"pc_food_slime_part","슬라임 조각","슬라임 조각, 먹을 수 있을 것 같이 생겼다. 사과젤리맛…"
"pc_food_bread","빵","따듯한 빵의 냄새는 참을 수 없다."
"pc_food_bread_with_jam","잼식빵","맛있는 딸기 잼이 발린 식빵."
"pc_food_chocolate","초콜렛","초콜렛을 많이 먹으면 살이 찝니다. 영양소는 풍부합니다."
"pc_food_maple_syrup","메이플시럽","단풍수액으로 만든 시럽."
"pc_food_dango","단고","일본 특산품, 이 작은 공은 맛있는 간식입니다!"
"pc_food_egg","달걀","달걀 하나."
"pc_food_multifruit_juice","복합과일주","다양한 과일들로 구성된 주스, 비타민 많다!"
"pc_food_cheese","치즈","짭짤하고 부드러운 맛좋은 치즈"
"pc_food_jam","잼","잼이 있으니 빵만 있으면 돼"
"pc_food_berjnat","베르하스","실존하지 않는 과일, 가지처럼 보이지만, 가지는 아닙니다."
"pc_food_corlibo","브로콜리","오, 브로콜리! 음, 거의…"
"pc_food_tortillas","토르티야","달걀과 감자를 함께 기름에 튀긴 스페인 음식."
"pc_food_cup_of_coffee","커피컵","깨어있기에 좋은 커피 한 잔만한 것은 없다."
"pc_food_devl","데블","이상한 과일, 실존하지 않는 인게임 한정 과일."
"pc_food_eye","눈깔","눈깔은 많은 단백질을 포함하고 있다."
"pc_food_farnel","파넬","이상한 색깔의 외계인 딸기가 있는데 맛있어요. 실존하지 않는 과일"
"pc_food_ketchup","케챱","토마토로 만든 아주 인기 있는 소스."
"pc_food_kraknat","크라키아스","이 과일은 견과류 같다. 그것은 지역 사람들에 의해 '크라키아스'라고 불린다."
"pc_food_oblirak","오블리락","이것을 설명하는 방법이 없다. 맛조차도 설명 할 수 없다."
"pc_food_truffle_fusion","녹은 송로버섯","화산 환경에서 발견된 이상한 버섯"
"pc_food_turvet","터벳","순무처럼 보여요."
"pc_food_milk","우유","젖소에게서 갓 짜낸 신선한 우유"
"pc_food_cream","크림","맛있는 요리를 위한 크림 한 병."
"pc_food_sugar_cane","사탕수수","지구로 돌아가면, 사람들은 새해 기념일 동안 그것들을 먹습니다. 많이 먹으면 위험합니다!"
"pc_food_sugar","설탕","디저트는 모두 설탕 한 봉지!"
"pc_food_butter","버터","약간의 버터, 요리법의 무한함에 필요한 것!"
"pc_food_salt","소금","약간의 소금"
"pc_food_pepper","고추","약간의 고추"
"pc_food_curry","카레가루","이 카레로 밥맛을 높이세요!"
"pc_food_water","물","마실수 있는 물"
"pc_food_candy","사탕","너무 남용하지 마세요, 이 지구에는 치과의사가 없어요!"
"pc_food_caramel","카라멜","조심해, 이빨에 달라붙어!"
"pc_food_brioche","식빵","잘라먹을수 있는 통식빵"
"pc_food_chocolate_donut","초콜렛 도넛","경찰이 좋아하는 음식! 미국의 경찰은 순찰중에 도넛을 즐겨먹습니다."
"pc_food_strawberry_donut","딸기 도넛","경찰이 좋아하는 음식! 미국의 경찰은 순찰중에 도넛을 즐겨먹습니다."
"pc_food_chocolate_ice_cream","초콜릿 아이스크림","극도로 달콤한 초콜릿 아이스크림"
"pc_food_cookie","쿠키","거부할 수 없는 쿠키!"
"pc_food_croissant","크로아상","아침 식사 중에 핫초코를 곁들이는 맛있는 크로아상만큼 좋은 것은 없다."
"pc_food_cupcake","컵케이크","약간 색이 있는 케이크요, 맛있고 달콤해요."
"pc_food_eclair_au_chocolat","에클레어","크림을 넣고 위에는 보통 초콜릿을 씌운 길쭉한 케이크"
"pc_food_flan","플란","달걀, 치즈, 과일 등을 넣은 파이"
"pc_food_gingerbread","생강 쿠키","생강빵맨!"
"pc_food_macaroon","마카롱","작고 작은 마카롱. 별로 맛이 없는데… 맛있대요."
"pc_food_pancake","팬케이크","메이플 시럽을 뿌린 팬케이크, 그것은 기쁨입니다!"
"pc_food_pancake_deluxe","디럭스 팬케이크","메이플 시럽을 뿌린 특별 팬케이크, 그것은 기쁨입니다!"
"pc_food_parfait","파르페","식사를 마치고 먹는 후식"
"pc_food_pudding","푸딩","약간의 간식"
"pc_food_slime_ice_cream","슬라임 아이스크림","슬라임 맛이 난다…"
"pc_food_slime_jelly","슬라임 젤리","슬라임으로 만들어진 젤라틴 덩어리."
"pc_food_strawberry_cake","딸기 케이크","맛있는 딸기케이크 한조각"
"pc_food_clam","조개","큰 조개."
"pc_food_crab","꽃게","꽃게, 집게를 조심하세요!"
"pc_food_shrimp","새우","갓 잡은 새우."
"pc_food_almond","아몬드","고소한 아몬드"
"pc_food_cocoa","코코아","코코아 씨앗이 들어 있는 코코아 주머니."
"pc_food_hazel","헤이즐넛","커피에 넣어먹으면 맛있는 헤이즐넛."
"pc_food_red_bean","강낭콩","맛있는 강낭콩"
"pc_food_walnut","호두","호두과자처럼 생겼지만 씹으면 안됩니다. 망치로 깨고 속알맹이를 드세요."
"pc_food_coffee_seed","커피 씨","좋은 커피를 준비하는데 필수적이다."
"pc_food_artichoke","아티초크","국하과 식물, 엉겅퀴 꽃같이 생긴 꽃봉오리의 속대를 식용함."
"pc_food_avocado","아보카도","아보카도, 그냥 먹으면 느끼합니다."
"pc_food_beet","사탕무우","샐러드로 먹는 사탕무."
"pc_food_carrot","당근 씨","토끼가 좋아하는 당근, 토끼는 어디에."
"pc_food_cauliflower","꽃양배추","꽃양배추 하나."
"pc_food_chili_pepper","칠리 고추","이 고추양념으로 당신의 요리를 맵게 하세요!"
"pc_food_eggplant","가지","맛있는 가지."
"pc_food_green_bean","풋강낭콩","맛있는 풋강낭콩"
"pc_food_leek","리크","리크, 부추의 일종."
"pc_food_cabbage","양배추","양배추 한포기."
"pc_food_lettuce","상추.","균형 잡힌 식사를 위해서는 상추를 조금 먹으세요!"
"pc_food_onion","양파","당신의 요리의 소중한 양념 양파요."
"pc_food_pea","완두콩","몇 개의 완벽한 완두콩"
"pc_food_potato","감자","감자 하나."
"pc_food_pumpkin","호박","지구에서 우리는 일년에 한번, 축하하는 의미로 호박을 비워내는 작업을 해요."
"pc_food_radish","순무","딱딱하지만 달달한 순무"
"pc_food_tomato","토마토","즙이 많은 토마토"
"pc_food_yellow_pepper","파프리카","노란 파프리카로 새로운 조리법 만들어 보세요!"
"pc_food_zucchini","주키니","맛있는 주키니."
"pc_caveplant_glow_flower","동굴의 꽃","동굴에서 피어오르는 꽃."
"pc_arctic_flower","북극 꽃","이것의 강인함은 가장 강한 추위에도 살아남게 해준다."
"pc_cutting_flower","칼날 꽃","꽃잎이 뾰족한 꽃. 조심해!"
"pc_ice_flower","얼음 꽃","추운 곳에서만 자라는 꽃."
"pc_ice_lotus_flower","얼음 연꽃","빙하에서만 자라는 장엄한 연꽃."
"pc_winter_flower","겨울 꽃","겨울에만 자라는 꽃."
"pc_bloody_cupola_flower","블러디 큐폴라","밤의 생물들이 흘린 피가 키워낸, 핏빛 꽃잎이 있는 꽃."
"pc_blue_flower","파란 꽃","청량한 파란 꽃."
"pc_brain_flower","뇌 꽃","이 꽃은 전반적인 무늬가 뇌처럼 보인다."
"pc_butterfly_flower","나비 꽃","이 꽃은 아름다운 나비처럼 보인다."
"pc_buttons_flower","단추 꽃","이 꽃의 은은한 향기를 맡으면, 여러분은 갑자기 더 건강해진다는 것을 느낍니다."
"pc_caly_flower","칼리플라워","촉매제로 사용되는 작은 꽃."
"pc_green_flower","초록 꽃","아름다운 초록 꽃."
"pc_gum_flower","츄잉검 꽃","츄잉검 처럼 보이는 꽃."
"pc_heart_flower","하트 꽃","하트모양으로 피어난 꽃."
"pc_lily_of_the_valley_flower","계곡의 릴리","봄의 상징으로 피어난 꽃."
"pc_orange_flower","귤색 꽃","상큼한 귤색 꽃."
"pc_orange_tulip_flower","귤색 튤립","상큼한 귤색 튤립."
"pc_phenix_flower","피닉스 꽃","그것의 모양은 유명한 신화적인 생물체를 연상시킨다."
"pc_purple_flower","보라 꽃","유혹적인 보라 꽃."
"pc_rainbow_flower","무지개 꽃","꽃잎이 화려한 무지개를 형성하는 꽃."
"pc_red_flower","빨간 꽃","매혹적인 빨간 꽃."
"pc_shuriken_flower","표창 꽃","그것의 모양은 그림자 전사들 사이에서 매우 흔한 무기를 연상시킨다."
"pc_smiley_flower","웃음 꽃","꽃잎이 미소 짓는 꽃."
"pc_sun_lotus_flower","태양 연꽃","멋진 연꽃."
"pc_tri_flower","삼각 꽃","꽃잎이 삼각형인 꽃, 포션 재료."
"pc_violet_flower","바이올렛","아름답게 피어난 바이올렛 한송이"
"pc_yellow_flower","노란 꽃","청순한 노란 꽃"
"pc_yellow_tulip_flower","노란 튤립","청순한 노란 튤립"
"pc_mush_big_blue","큰 파란 버섯","커다란 푸른색 버섯."
"pc_mush_little_blue","작은 파란 버섯","작은 파란색 버섯."
"pc_mush_big_blueglowing","큰 빛나는 파란 버섯","커다란 파란색의 빛나는 버섯."
"pc_mush_little_blueglowing","작은 빛나는 파란 버섯","작은 파란색의 빛나는 버섯."
"pc_mush_big_green","큰 초록 버섯","커다란 초록색 버섯."
"pc_mush_little_green","작은 초록 버섯","작은 초록색 버섯."
"pc_mush_big_greenglowing","큰 빛나는 초록 버섯","커다란 초록색의 빛나는 버섯."
"pc_mush_little_greenglowing","작은 빛나는 초록 버섯","작은 초록색의 빛나는 버섯."
"pc_mush_big_red","큰 빨강 버섯","커다란 빨강색 버섯."
"pc_mush_little_red","작은 빨강 버섯","작은 빨강색 버섯."
